id,tenant_id,class_subject_id,academic_period_id,assessment_type_id,name,weight
f868afe5-311a-5179-a82b-a108e354455b,ba6e3b18-bccb-5149-adae-530286c8bd10,b0650aa5-48b7-5d15-9924-ec9836474179,7e4edf10-410d-5f64-b1a3-2f538188f5c9,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 2,0
0cf39e05-ac76-528c-adbb-199b0a75ee0e,ba6e3b18-bccb-5149-adae-530286c8bd10,b0650aa5-48b7-5d15-9924-ec9836474179,7e4edf10-410d-5f64-b1a3-2f538188f5c9,f1647786-a0cb-5378-99b1-bd4f23e9575f,UTS,0
498f56ef-a0eb-51e6-8568-7f1e0a7acb2f,ba6e3b18-bccb-5149-adae-530286c8bd10,b0650aa5-48b7-5d15-9924-ec9836474179,7e4edf10-410d-5f64-b1a3-2f538188f5c9,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,UAS,0
9d60a9bc-fbc0-589f-afc7-894126a6a82c,ba6e3b18-bccb-5149-adae-530286c8bd10,b0650aa5-48b7-5d15-9924-ec9836474179,12d826fe-55e9-58d0-863b-7975570ddda4,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 1,0
88c54500-8a76-562b-8bfd-9ab108831b88,ba6e3b18-bccb-5149-adae-530286c8bd10,b0650aa5-48b7-5d15-9924-ec9836474179,12d826fe-55e9-58d0-863b-7975570ddda4,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 2,0
ed80348b-7177-58fd-b905-2f15db8fbaa5,ba6e3b18-bccb-5149-adae-530286c8bd10,b0650aa5-48b7-5d15-9924-ec9836474179,12d826fe-55e9-58d0-863b-7975570ddda4,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 1,0
dfaa19e2-516f-5c47-90f0-6409c4e38fe4,ba6e3b18-bccb-5149-adae-530286c8bd10,b0650aa5-48b7-5d15-9924-ec9836474179,12d826fe-55e9-58d0-863b-7975570ddda4,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 2,0
f85a2e20-4440-546b-945d-30f98d66b39a,ba6e3b18-bccb-5149-adae-530286c8bd10,b0650aa5-48b7-5d15-9924-ec9836474179,12d826fe-55e9-58d0-863b-7975570ddda4,f1647786-a0cb-5378-99b1-bd4f23e9575f,UTS,0
a5622ce5-dc57-554b-8f95-cb400dcd3725,ba6e3b18-bccb-5149-adae-530286c8bd10,b0650aa5-48b7-5d15-9924-ec9836474179,12d826fe-55e9-58d0-863b-7975570ddda4,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,UAS,0
34f5b94b-b00a-5deb-895c-5bfaa7baa606,ba6e3b18-bccb-5149-adae-530286c8bd10,8831ff5a-ccd8-562a-871b-ea82c3ab8e96,7e4edf10-410d-5f64-b1a3-2f538188f5c9,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 1,0
c0261d3b-6bce-5612-b672-637bf72cdc18,ba6e3b18-bccb-5149-adae-530286c8bd10,8831ff5a-ccd8-562a-871b-ea82c3ab8e96,7e4edf10-410d-5f64-b1a3-2f538188f5c9,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 2,0
4eed9640-8165-5111-87b6-567a9f837fa6,ba6e3b18-bccb-5149-adae-530286c8bd10,8831ff5a-ccd8-562a-871b-ea82c3ab8e96,7e4edf10-410d-5f64-b1a3-2f538188f5c9,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 1,0
5285f5a5-42de-5d92-af68-727329434c4c,ba6e3b18-bccb-5149-adae-530286c8bd10,8831ff5a-ccd8-562a-871b-ea82c3ab8e96,7e4edf10-410d-5f64-b1a3-2f538188f5c9,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 2,0
e375607c-e1a7-5486-a113-cfc8f45f45d5,ba6e3b18-bccb-5149-adae-530286c8bd10,8831ff5a-ccd8-562a-871b-ea82c3ab8e96,7e4edf10-410d-5f64-b1a3-2f538188f5c9,f1647786-a0cb-5378-99b1-bd4f23e9575f,UTS,0
c238b864-dbfd-51eb-b623-1bb5eb11bbf2,ba6e3b18-bccb-5149-adae-530286c8bd10,8831ff5a-ccd8-562a-871b-ea82c3ab8e96,7e4edf10-410d-5f64-b1a3-2f538188f5c9,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,UAS,0
88386f2c-6e07-50fb-a12a-390bd4a9609f,ba6e3b18-bccb-5149-adae-530286c8bd10,8831ff5a-ccd8-562a-871b-ea82c3ab8e96,12d826fe-55e9-58d0-863b-7975570ddda4,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 1,0
118fbaec-914f-56ea-95ed-912ee4ff74c4,ba6e3b18-bccb-5149-adae-530286c8bd10,8831ff5a-ccd8-562a-871b-ea82c3ab8e96,12d826fe-55e9-58d0-863b-7975570ddda4,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 2,0
509c3f71-ff1b-5a9a-a4cd-1fae62cb332e,ba6e3b18-bccb-5149-adae-530286c8bd10,8831ff5a-ccd8-562a-871b-ea82c3ab8e96,12d826fe-55e9-58d0-863b-7975570ddda4,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 1,0
e1e113aa-5f1d-5ac2-a7f6-f0d9808e4ed3,ba6e3b18-bccb-5149-adae-530286c8bd10,8831ff5a-ccd8-562a-871b-ea82c3ab8e96,12d826fe-55e9-58d0-863b-7975570ddda4,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 2,0
44f65307-e4eb-55c6-9d8a-731073fa06e8,ba6e3b18-bccb-5149-adae-530286c8bd10,8831ff5a-ccd8-562a-871b-ea82c3ab8e96,12d826fe-55e9-58d0-863b-7975570ddda4,f1647786-a0cb-5378-99b1-bd4f23e9575f,UTS,0
c84f85d0-4971-5f53-aaa9-05cf7a634aff,ba6e3b18-bccb-5149-adae-530286c8bd10,8831ff5a-ccd8-562a-871b-ea82c3ab8e96,12d826fe-55e9-58d0-863b-7975570ddda4,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,UAS,0
2da5bcf5-cda8-5105-b969-fea88b6b959b,ba6e3b18-bccb-5149-adae-530286c8bd10,eae32537-150f-58c1-87d2-c947894fa47a,7e4edf10-410d-5f64-b1a3-2f538188f5c9,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 1,0
dffc969c-ccd9-5742-be6a-215e9d831451,ba6e3b18-bccb-5149-adae-530286c8bd10,eae32537-150f-58c1-87d2-c947894fa47a,7e4edf10-410d-5f64-b1a3-2f538188f5c9,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 2,0
a23dda96-ce99-5008-93f7-70fdd00233bd,ba6e3b18-bccb-5149-adae-530286c8bd10,eae32537-150f-58c1-87d2-c947894fa47a,7e4edf10-410d-5f64-b1a3-2f538188f5c9,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 1,0
ebd4685c-1bfb-5124-a083-39b3b9ef01d9,ba6e3b18-bccb-5149-adae-530286c8bd10,eae32537-150f-58c1-87d2-c947894fa47a,7e4edf10-410d-5f64-b1a3-2f538188f5c9,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 2,0
71cbd26d-6fa6-5fc9-a950-a7fc9079f81c,ba6e3b18-bccb-5149-adae-530286c8bd10,eae32537-150f-58c1-87d2-c947894fa47a,7e4edf10-410d-5f64-b1a3-2f538188f5c9,f1647786-a0cb-5378-99b1-bd4f23e9575f,UTS,0
8ab287d2-38cb-5857-aee9-bfd4d0be357f,ba6e3b18-bccb-5149-adae-530286c8bd10,eae32537-150f-58c1-87d2-c947894fa47a,7e4edf10-410d-5f64-b1a3-2f538188f5c9,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,UAS,0
41d4ce3b-d7a6-5f15-bdae-bfe0a3d8133b,ba6e3b18-bccb-5149-adae-530286c8bd10,eae32537-150f-58c1-87d2-c947894fa47a,12d826fe-55e9-58d0-863b-7975570ddda4,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 1,0
e4002733-37ed-542e-b942-ec03617b0dc2,ba6e3b18-bccb-5149-adae-530286c8bd10,eae32537-150f-58c1-87d2-c947894fa47a,12d826fe-55e9-58d0-863b-7975570ddda4,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 2,0
f013d051-9012-53d5-b5a1-c2e740154438,ba6e3b18-bccb-5149-adae-530286c8bd10,eae32537-150f-58c1-87d2-c947894fa47a,12d826fe-55e9-58d0-863b-7975570ddda4,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 1,0
9754f98b-1aad-5149-a449-06f1fb9d303a,ba6e3b18-bccb-5149-adae-530286c8bd10,eae32537-150f-58c1-87d2-c947894fa47a,12d826fe-55e9-58d0-863b-7975570ddda4,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 2,0
54b2f903-80da-5e03-ae25-99325be461b6,ba6e3b18-bccb-5149-adae-530286c8bd10,eae32537-150f-58c1-87d2-c947894fa47a,12d826fe-55e9-58d0-863b-7975570ddda4,f1647786-a0cb-5378-99b1-bd4f23e9575f,UTS,0
35ecde4d-c9c3-5a3f-89f2-aeb01f6222f0,ba6e3b18-bccb-5149-adae-530286c8bd10,eae32537-150f-58c1-87d2-c947894fa47a,12d826fe-55e9-58d0-863b-7975570ddda4,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,UAS,0
08bdb2b6-143b-528f-b792-63eb84efc763,ba6e3b18-bccb-5149-adae-530286c8bd10,2c5a23c4-6ba9-5f6f-b34c-dd49d53d4940,7e4edf10-410d-5f64-b1a3-2f538188f5c9,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 1,0
d276c75d-3623-5210-9dd5-12f7008fa737,ba6e3b18-bccb-5149-adae-530286c8bd10,2c5a23c4-6ba9-5f6f-b34c-dd49d53d4940,7e4edf10-410d-5f64-b1a3-2f538188f5c9,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 2,0
7aab2134-c06f-58d1-b3e0-502f2fdaeb68,ba6e3b18-bccb-5149-adae-530286c8bd10,2c5a23c4-6ba9-5f6f-b34c-dd49d53d4940,7e4edf10-410d-5f64-b1a3-2f538188f5c9,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 1,0
4bacaa2c-8692-5a4a-9781-23af08926b83,ba6e3b18-bccb-5149-adae-530286c8bd10,2c5a23c4-6ba9-5f6f-b34c-dd49d53d4940,7e4edf10-410d-5f64-b1a3-2f538188f5c9,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 2,0
1721cb1c-2e3b-5fad-8424-9cbdcc212c01,ba6e3b18-bccb-5149-adae-530286c8bd10,2c5a23c4-6ba9-5f6f-b34c-dd49d53d4940,7e4edf10-410d-5f64-b1a3-2f538188f5c9,f1647786-a0cb-5378-99b1-bd4f23e9575f,UTS,0
7a9be71a-af37-532b-8c66-336036dff457,ba6e3b18-bccb-5149-adae-530286c8bd10,2c5a23c4-6ba9-5f6f-b34c-dd49d53d4940,7e4edf10-410d-5f64-b1a3-2f538188f5c9,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,UAS,0
d91f7d0e-9e99-5363-95a8-51d04eb6145b,ba6e3b18-bccb-5149-adae-530286c8bd10,2c5a23c4-6ba9-5f6f-b34c-dd49d53d4940,12d826fe-55e9-58d0-863b-7975570ddda4,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 1,0
3b8ec7c0-2a62-538c-a078-16f5975b98a8,ba6e3b18-bccb-5149-adae-530286c8bd10,2c5a23c4-6ba9-5f6f-b34c-dd49d53d4940,12d826fe-55e9-58d0-863b-7975570ddda4,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 2,0
911e025e-3cb1-5ed8-a0fe-cfb2f60c35bf,ba6e3b18-bccb-5149-adae-530286c8bd10,2c5a23c4-6ba9-5f6f-b34c-dd49d53d4940,12d826fe-55e9-58d0-863b-7975570ddda4,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 1,0
828e1010-77bc-5403-911e-e40bd860df3e,ba6e3b18-bccb-5149-adae-530286c8bd10,2c5a23c4-6ba9-5f6f-b34c-dd49d53d4940,12d826fe-55e9-58d0-863b-7975570ddda4,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 2,0
e9217e72-5963-59df-adc6-46dca2cd912b,ba6e3b18-bccb-5149-adae-530286c8bd10,2c5a23c4-6ba9-5f6f-b34c-dd49d53d4940,12d826fe-55e9-58d0-863b-7975570ddda4,f1647786-a0cb-5378-99b1-bd4f23e9575f,UTS,0
15fa9c45-52b1-5b58-ade5-7a69f7c784f7,ba6e3b18-bccb-5149-adae-530286c8bd10,2c5a23c4-6ba9-5f6f-b34c-dd49d53d4940,12d826fe-55e9-58d0-863b-7975570ddda4,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,UAS,0
82844861-cddb-538f-80cf-3deab39bb91d,ba6e3b18-bccb-5149-adae-530286c8bd10,bc3355f0-1c73-55fd-b188-a81220077d2a,7e4edf10-410d-5f64-b1a3-2f538188f5c9,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 1,0
69831256-306e-552c-87ea-a69b3d14ba81,ba6e3b18-bccb-5149-adae-530286c8bd10,bc3355f0-1c73-55fd-b188-a81220077d2a,7e4edf10-410d-5f64-b1a3-2f538188f5c9,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 2,0
83d3bdbc-4053-5bf0-bf6f-c348fc07282e,ba6e3b18-bccb-5149-adae-530286c8bd10,bc3355f0-1c73-55fd-b188-a81220077d2a,7e4edf10-410d-5f64-b1a3-2f538188f5c9,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 1,0
1eb269b0-9815-51e3-8f95-495fae119f62,ba6e3b18-bccb-5149-adae-530286c8bd10,bc3355f0-1c73-55fd-b188-a81220077d2a,7e4edf10-410d-5f64-b1a3-2f538188f5c9,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 2,0
2a4eb571-477c-5dad-a684-2e3a2ce54636,ba6e3b18-bccb-5149-adae-530286c8bd10,bc3355f0-1c73-55fd-b188-a81220077d2a,7e4edf10-410d-5f64-b1a3-2f538188f5c9,f1647786-a0cb-5378-99b1-bd4f23e9575f,UTS,0
39c0c267-7419-5c69-9b1c-89f901a00daa,ba6e3b18-bccb-5149-adae-530286c8bd10,bc3355f0-1c73-55fd-b188-a81220077d2a,7e4edf10-410d-5f64-b1a3-2f538188f5c9,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,UAS,0
b0441757-800c-5aa4-8ada-22d537e951fe,ba6e3b18-bccb-5149-adae-530286c8bd10,bc3355f0-1c73-55fd-b188-a81220077d2a,12d826fe-55e9-58d0-863b-7975570ddda4,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 1,0
6a10b578-2f9f-5bf7-adc9-97f2bf752e24,ba6e3b18-bccb-5149-adae-530286c8bd10,bc3355f0-1c73-55fd-b188-a81220077d2a,12d826fe-55e9-58d0-863b-7975570ddda4,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 2,0
f31fab09-5e63-5eb2-9454-011e1baec660,ba6e3b18-bccb-5149-adae-530286c8bd10,bc3355f0-1c73-55fd-b188-a81220077d2a,12d826fe-55e9-58d0-863b-7975570ddda4,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 1,0
abef6b54-e14e-51a7-ada7-3fa6b528e751,ba6e3b18-bccb-5149-adae-530286c8bd10,bc3355f0-1c73-55fd-b188-a81220077d2a,12d826fe-55e9-58d0-863b-7975570ddda4,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 2,0
45a19332-b425-543d-aa5e-3f1e9a1af368,ba6e3b18-bccb-5149-adae-530286c8bd10,bc3355f0-1c73-55fd-b188-a81220077d2a,12d826fe-55e9-58d0-863b-7975570ddda4,f1647786-a0cb-5378-99b1-bd4f23e9575f,UTS,0
fb04148b-78ff-5430-a6a5-6726d9e93638,ba6e3b18-bccb-5149-adae-530286c8bd10,bc3355f0-1c73-55fd-b188-a81220077d2a,12d826fe-55e9-58d0-863b-7975570ddda4,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,UAS,0
931a44fc-1b4f-5bfa-b12a-9d68c42f3f9d,ba6e3b18-bccb-5149-adae-530286c8bd10,b4230db6-745a-5d6e-88f5-44204a569c37,7e4edf10-410d-5f64-b1a3-2f538188f5c9,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 1,0
67694515-9f13-5739-8015-49163a74091e,ba6e3b18-bccb-5149-adae-530286c8bd10,b4230db6-745a-5d6e-88f5-44204a569c37,7e4edf10-410d-5f64-b1a3-2f538188f5c9,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 2,0
87faa5ac-66d6-5082-b3f3-e4811d94354b,ba6e3b18-bccb-5149-adae-530286c8bd10,b4230db6-745a-5d6e-88f5-44204a569c37,7e4edf10-410d-5f64-b1a3-2f538188f5c9,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 1,0
307d52b8-7d3a-5322-938d-ff477fb0e615,ba6e3b18-bccb-5149-adae-530286c8bd10,b4230db6-745a-5d6e-88f5-44204a569c37,7e4edf10-410d-5f64-b1a3-2f538188f5c9,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 2,0
8207cb0e-cd23-5946-92db-49dc32d2b71a,ba6e3b18-bccb-5149-adae-530286c8bd10,b4230db6-745a-5d6e-88f5-44204a569c37,7e4edf10-410d-5f64-b1a3-2f538188f5c9,f1647786-a0cb-5378-99b1-bd4f23e9575f,UTS,0
4160278c-0aad-5c26-9183-c2f8c5d57c16,ba6e3b18-bccb-5149-adae-530286c8bd10,b4230db6-745a-5d6e-88f5-44204a569c37,7e4edf10-410d-5f64-b1a3-2f538188f5c9,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,UAS,0
8b86a0c2-c8bf-5c07-b4c3-d899e1f52388,ba6e3b18-bccb-5149-adae-530286c8bd10,b4230db6-745a-5d6e-88f5-44204a569c37,12d826fe-55e9-58d0-863b-7975570ddda4,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 1,0
e6c1fb55-51a8-5372-a7cb-422677369ba9,ba6e3b18-bccb-5149-adae-530286c8bd10,b4230db6-745a-5d6e-88f5-44204a569c37,12d826fe-55e9-58d0-863b-7975570ddda4,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 2,0
350fe035-64a9-5b35-bc4f-8c1744dccb38,ba6e3b18-bccb-5149-adae-530286c8bd10,b4230db6-745a-5d6e-88f5-44204a569c37,12d826fe-55e9-58d0-863b-7975570ddda4,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 1,0
73df2aa2-269b-59c3-bb15-99e2fdcc9507,ba6e3b18-bccb-5149-adae-530286c8bd10,b4230db6-745a-5d6e-88f5-44204a569c37,12d826fe-55e9-58d0-863b-7975570ddda4,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 2,0
aded5639-e09e-5627-ae67-7179bf0e58f6,ba6e3b18-bccb-5149-adae-530286c8bd10,b4230db6-745a-5d6e-88f5-44204a569c37,12d826fe-55e9-58d0-863b-7975570ddda4,f1647786-a0cb-5378-99b1-bd4f23e9575f,UTS,0
91801b57-1f2c-53de-a944-7e68e426e192,ba6e3b18-bccb-5149-adae-530286c8bd10,b4230db6-745a-5d6e-88f5-44204a569c37,12d826fe-55e9-58d0-863b-7975570ddda4,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,UAS,0
b2624e69-6942-56fc-ae2f-b1850e2f5f64,ba6e3b18-bccb-5149-adae-530286c8bd10,8530b73e-dba9-526a-b4fd-815512e12c97,7e4edf10-410d-5f64-b1a3-2f538188f5c9,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 1,0
3a19f405-b7c6-514c-8f43-c1b7e1fc0df4,ba6e3b18-bccb-5149-adae-530286c8bd10,8530b73e-dba9-526a-b4fd-815512e12c97,7e4edf10-410d-5f64-b1a3-2f538188f5c9,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 2,0
f35110e4-d0f4-5e61-944c-155cba0171f4,ba6e3b18-bccb-5149-adae-530286c8bd10,8530b73e-dba9-526a-b4fd-815512e12c97,7e4edf10-410d-5f64-b1a3-2f538188f5c9,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 1,0
b7dea171-7e84-5e49-8e88-1c64a9ea6eb7,ba6e3b18-bccb-5149-adae-530286c8bd10,8530b73e-dba9-526a-b4fd-815512e12c97,7e4edf10-410d-5f64-b1a3-2f538188f5c9,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 2,0
be4f6aef-6813-578e-9d6f-a35c6faf4fe1,ba6e3b18-bccb-5149-adae-530286c8bd10,8530b73e-dba9-526a-b4fd-815512e12c97,7e4edf10-410d-5f64-b1a3-2f538188f5c9,f1647786-a0cb-5378-99b1-bd4f23e9575f,UTS,0
4bda749c-0abb-5f49-9153-50a5995bee2d,ba6e3b18-bccb-5149-adae-530286c8bd10,8530b73e-dba9-526a-b4fd-815512e12c97,7e4edf10-410d-5f64-b1a3-2f538188f5c9,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,UAS,0
922f4a30-4ec9-529a-87a1-53ffaedfec63,ba6e3b18-bccb-5149-adae-530286c8bd10,8530b73e-dba9-526a-b4fd-815512e12c97,12d826fe-55e9-58d0-863b-7975570ddda4,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 1,0
3028ede2-2d7f-52f1-8e6a-fdfd5f1f2d17,ba6e3b18-bccb-5149-adae-530286c8bd10,8530b73e-dba9-526a-b4fd-815512e12c97,12d826fe-55e9-58d0-863b-7975570ddda4,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 2,0
36166ef1-fdda-5a0e-8e3b-26774e67178f,ba6e3b18-bccb-5149-adae-530286c8bd10,8530b73e-dba9-526a-b4fd-815512e12c97,12d826fe-55e9-58d0-863b-7975570ddda4,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 1,0
f95c5b36-7f98-5841-ba11-1cc07f1f979f,ba6e3b18-bccb-5149-adae-530286c8bd10,8530b73e-dba9-526a-b4fd-815512e12c97,12d826fe-55e9-58d0-863b-7975570ddda4,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 2,0
42fd90b9-4282-584d-a128-90c7d9fcaf45,ba6e3b18-bccb-5149-adae-530286c8bd10,8530b73e-dba9-526a-b4fd-815512e12c97,12d826fe-55e9-58d0-863b-7975570ddda4,f1647786-a0cb-5378-99b1-bd4f23e9575f,UTS,0
4613e1a3-a53a-563d-ad67-c341dbadecb3,ba6e3b18-bccb-5149-adae-530286c8bd10,8530b73e-dba9-526a-b4fd-815512e12c97,12d826fe-55e9-58d0-863b-7975570ddda4,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,UAS,0
70d7a1bd-c860-558a-8fb8-d074b2dc00c8,ba6e3b18-bccb-5149-adae-530286c8bd10,a932aab8-3260-5c80-b8d0-3928b710ee78,7e4edf10-410d-5f64-b1a3-2f538188f5c9,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 1,0
e6fd3660-be8b-53fc-9b4a-e353dbd29105,ba6e3b18-bccb-5149-adae-530286c8bd10,a932aab8-3260-5c80-b8d0-3928b710ee78,7e4edf10-410d-5f64-b1a3-2f538188f5c9,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 2,0
f67ea3e7-dbc6-5f59-a5ce-b95a9df95d74,ba6e3b18-bccb-5149-adae-530286c8bd10,a932aab8-3260-5c80-b8d0-3928b710ee78,7e4edf10-410d-5f64-b1a3-2f538188f5c9,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 1,0
b70c15bb-d0e8-58bc-8711-3895db747bcc,ba6e3b18-bccb-5149-adae-530286c8bd10,a932aab8-3260-5c80-b8d0-3928b710ee78,7e4edf10-410d-5f64-b1a3-2f538188f5c9,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 2,0
07ce4538-3c26-5190-ad73-da95675f80bb,ba6e3b18-bccb-5149-adae-530286c8bd10,a932aab8-3260-5c80-b8d0-3928b710ee78,7e4edf10-410d-5f64-b1a3-2f538188f5c9,f1647786-a0cb-5378-99b1-bd4f23e9575f,UTS,0
5aeafda6-b2e8-5efa-ad76-8ed56a557cc5,ba6e3b18-bccb-5149-adae-530286c8bd10,a932aab8-3260-5c80-b8d0-3928b710ee78,7e4edf10-410d-5f64-b1a3-2f538188f5c9,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,UAS,0
139b06bb-1965-5c27-9389-7a2d0d309624,ba6e3b18-bccb-5149-adae-530286c8bd10,a932aab8-3260-5c80-b8d0-3928b710ee78,12d826fe-55e9-58d0-863b-7975570ddda4,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 1,0
b860e5ec-4b7c-5f9c-ba9c-ef1230a49342,ba6e3b18-bccb-5149-adae-530286c8bd10,a932aab8-3260-5c80-b8d0-3928b710ee78,12d826fe-55e9-58d0-863b-7975570ddda4,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 2,0
7a50d7e7-1b11-5333-b9c1-429384dc3acd,ba6e3b18-bccb-5149-adae-530286c8bd10,a932aab8-3260-5c80-b8d0-3928b710ee78,12d826fe-55e9-58d0-863b-7975570ddda4,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 1,0
7d313b3a-602b-5df8-ba8d-1d0b3e1a606d,ba6e3b18-bccb-5149-adae-530286c8bd10,a932aab8-3260-5c80-b8d0-3928b710ee78,12d826fe-55e9-58d0-863b-7975570ddda4,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 2,0
d02e1cf5-112a-5592-b703-ff3e3b794d76,ba6e3b18-bccb-5149-adae-530286c8bd10,a932aab8-3260-5c80-b8d0-3928b710ee78,12d826fe-55e9-58d0-863b-7975570ddda4,f1647786-a0cb-5378-99b1-bd4f23e9575f,UTS,0
829c4879-a9ec-5ee6-b1c1-334e7cc0fe47,ba6e3b18-bccb-5149-adae-530286c8bd10,a932aab8-3260-5c80-b8d0-3928b710ee78,12d826fe-55e9-58d0-863b-7975570ddda4,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,UAS,0
23e8f79f-6b89-53c5-9681-7c4387737b71,ba6e3b18-bccb-5149-adae-530286c8bd10,72113017-7488-5c69-a299-a78e29a77e22,7e4edf10-410d-5f64-b1a3-2f538188f5c9,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 1,0
ab10f0f9-f847-5690-802b-6bbdfb8ad808,ba6e3b18-bccb-5149-adae-530286c8bd10,72113017-7488-5c69-a299-a78e29a77e22,7e4edf10-410d-5f64-b1a3-2f538188f5c9,95302cff-330c-5296-8fb8-18dc020c81b5,Kuis 2,0
e88a3754-5d74-5129-b7ae-5e7ffb6934e0,ba6e3b18-bccb-5149-adae-530286c8bd10,72113017-7488-5c69-a299-a78e29a77e22,7e4edf10-410d-5f64-b1a3-2f538188f5c9,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 1,0
33300a24-4516-550b-bb1d-93816474e967,ba6e3b18-bccb-5149-adae-530286c8bd10,72113017-7488-5c69-a299-a78e29a77e22,7e4edf10-410d-5f64-b1a3-2f538188f5c9,a5b229e1-239d-5810-a028-4b59d3fb9234,Tugas 2,0
4b7a20c1-4593-574c-968f-26103d14d047,ba6e3b18-bccb-5149-adae-530286c8bd10,72113017-7488-5c69-a299-a78e29a77e22,7e4edf10-410d-5f64-b1a3-2f538188f5c9,f1647786-a0cb-5378-99b1-bd4f23e9575f,UTS,0
43ecd3c6-d6d3-51fc-8427-4a99e1c2d179,ba6e3b18-bccb-5149-adae-530286c8bd10,72113017-7488-5c69-a299-a78e29a77e22,7e4edf10-410d-5f64-b1a3-2f538188f5c9,6068849c-6bf8-5d1f-b9ef-bdcdb71e131b,UAS,0
